Id,SalePrice
1461,120943.12636582114
1462,159390.2771646372
1463,182231.58029326113
1464,194062.09535696945
1465,187121.31510073907
1466,169559.6587567404
1467,178973.12686346774
1468,165778.45415946966
1469,191012.93560160825
1470,124265.96058640866
1471,195630.58382838647
1472,91938.17162692439
1473,97829.77788606858
1474,150781.95554642376
1475,118435.02842817985
1476,380905.13423612545
1477,255398.3488712599
1478,305060.90838829655
1479,278680.8081777081
1480,500575.75534644077
1481,339715.6653988806
1482,208923.307787561
1483,172868.16051263327
1484,162499.06151500135
1485,178701.64892429207
1486,192102.27067497605
1487,349741.56779746973
1488,241771.33808342236
1489,195378.42194446077
1490,229808.6130239627
1491,190677.01489741198
1492,87178.12522650808
1493,191782.09809841248
1494,287971.08579194226
1495,297303.7557283775
1496,244226.37081087474
1497,180168.36001075548
1498,162760.38014729627
1499,156814.07066173668
1500,158149.3396012553
1501,179045.03413260856
1502,140633.44397179608
1503,300762.3266799888
1504,234670.92809855932
1505,227006.34374524414
1506,194328.23979150236
1507,246009.73240060938
1508,203908.7756722328
1509,165910.25416279963
1510,148607.3612882573
1511,147139.41424302125
1512,173715.59281379884
1513,146619.92604879275
1514,149319.8985436108
1515,187459.56943557554
1516,161196.16747805898
1517,164906.7835085979
1518,129186.27098396565
1519,227132.80545637698
1520,130204.76335590828
1521,131133.7006973829
1522,177467.0077299799
1523,110629.62584907451
1524,127254.80326683492
1525,119494.69986960173
1526,113608.59814700119
1527,103741.0139911387
1528,137489.15092080535
1529,151453.79101592832
1530,185094.46098055656
1531,103247.10171956902
1532,99823.45859971005
1533,145516.25523387652
1534,122079.00595492717
1535,147663.73891358718
1536,108550.14827046858
1537,58358.73970299116
1538,161658.81319607273
1539,185304.38613449753
1540,96772.7859447303
1541,136764.98055619694
1542,143617.80666492213
1543,221110.17890451854
1544,82794.8067361357
1545,111642.3776002602
1546,132771.53745745058
1547,130408.69839343982
1548,134217.55287811175
1549,117142.50283922546
1550,139240.10248763545
1551,105795.73616117726
1552,125448.04544909377
1553,143822.86782996007
1554,106932.68693629402
1555,164274.24933290193
1556,91085.01671482637
1557,101123.88609784862
1558,100891.87312075715
1559,72903.51772827982
1560,136783.21750715468
1561,133451.5291021347
1562,128277.6231980096
1563,120801.524945441
1564,154873.80426170846
1565,146721.0948972901
1566,223620.16450019364
1567,69521.03230074201
1568,228173.69382100712
1569,123534.08936174048
1570,138387.42562937492
1571,119587.40041059298
1572,140834.9106859252
1573,234371.7040728646
1574,116816.43377271896
1575,231332.75677813336
1576,228583.51314614667
1577,189670.06156027882
1578,146167.24059420289
1579,142297.43986365147
1580,194176.3220066052
1581,153025.69623290794
1582,127673.58164661539
1583,306605.2512808184
1584,225836.8583844683
1585,138685.8453939499
1586,70647.07167908098
1587,100714.66737062042
1588,154795.81215914048
1589,96147.16967048572
1590,129438.4621255595
1591,92767.17776100062
1592,113709.05210656325
1593,129289.30762284761
1594,127077.03393018556
1595,113408.15259041477
1596,239833.80194871526
1597,203306.15792472666
1598,221491.7213108067
1599,164741.22588370353
1600,157542.75690878756
1601,68878.37127820245
1602,109510.62373339037
1603,76924.66408428378
1604,263158.8191612293
1605,249907.08971124917
1606,174471.9364904839
1607,143810.85195051908
1608,216231.44052014302
1609,182241.49026606395
1610,151664.9856873654
1611,138187.72875387146
1612,169232.04893117168
1613,162515.6735317034
1614,123265.18675417277
1615,86674.59207044006
1616,75778.72122587205
1617,91510.4338233112
1618,125883.53686843974
1619,130749.51987959426
1620,164099.31150389067
1621,134095.62012720355
1622,137533.44066376577
1623,257825.72011714388
1624,197319.6012447441
1625,123212.00318536708
1626,172518.03316134788
1627,190394.59031476488
1628,283300.86447175924
1629,184460.52463157565
1630,388081.89554990234
1631,236642.44068002774
1632,240886.55219831943
1633,170122.44390862566
1634,184717.77681217046
1635,174998.42781386006
1636,153716.78076647877
1637,204713.7583116952
1638,186073.18453854392
1639,185862.2388559986
1640,262485.218682845
1641,182638.8966462442
1642,236634.1428813826
1643,222305.21195691222
1644,233408.4348064192
1645,190469.89211559636
1646,159528.38180713856
1647,158762.55084588964
1648,132413.86030504946
1649,138401.94991327735
1650,111213.5910543702
1651,125277.85525052808
1652,95060.84963776673
1653,93590.01601613958
1654,148770.1949943761
1655,141384.32194140757
1656,144367.27691348945
1657,153694.0568322349
1658,146894.3285169333
1659,128480.60431845751
1660,156364.0463166122
1661,459404.08479647466
1662,412986.0227674933
1663,381054.6908749836
1664,335945.8309155405
1665,322322.7845310237
1666,311795.620768465
1667,403423.00532921974
1668,336867.0792512815
1669,307776.8612030341
1670,340771.6405302019
1671,256331.8799561103
1672,440919.3280798282
1673,302718.00724607776
1674,246573.67075718552
1675,191686.98168747974
1676,193841.65307952318
