Id,SalePrice
1461,117525.135801702
1462,156091.10943166344
1463,178447.92951143914
1464,191661.65768991542
1465,193157.92483232863
1466,172831.61499159134
1467,179786.67725678332
1468,165849.1169532149
1469,193166.45970664988
1470,120393.99475408882
1471,191635.0521562591
1472,96623.8809994246
1473,94326.62712265548
1474,152030.12439122048
1475,118207.053707649
1476,369329.3555412674
1477,255303.44682388412
1478,293307.39412386547
1479,298386.6612947018
1480,466012.6114051534
1481,322793.10676628957
1482,209970.90572098023
1483,173803.5753524931
1484,164726.3750614506
1485,184470.99137339555
1486,192858.48069273893
1487,334431.9976612201
1488,239263.6526508176
1489,194978.59559887325
1490,234331.87466880723
1491,192908.8493295791
1492,87530.89125556893
1493,192496.5259711016
1494,308455.6167209565
1495,298376.1205233132
1496,234793.49269632399
1497,181632.66195832804
1498,164083.0857878886
1499,161857.33891673025
1500,150315.15689041774
1501,172764.72519253608
1502,140799.40915560306
1503,295600.7204960281
1504,238325.8367819953
1505,223418.16415249786
1506,191914.96332557205
1507,246659.2565539966
1508,203024.94050143586
1509,164233.68288909076
1510,145316.05484530833
1511,147509.3138659019
1512,173929.60937709777
1513,152313.91351953006
1514,157530.79027623744
1515,197920.31701793877
1516,158993.52481163322
1517,167485.8299056151
1518,133565.60034236658
1519,214205.5325158096
1520,129602.47928051943
1521,131921.05050137083
1522,179146.16731337106
1523,110073.71434471138
1524,125327.44936416867
1525,123072.52729611818
1526,117234.33699248961
1527,106251.49497591163
1528,138502.86712094743
1529,151574.8632169761
1530,184487.1137122748
1531,101432.40128299464
1532,96179.02188520796
1533,142964.0153490399
1534,127542.9331355866
1535,147371.96319742317
1536,107788.50552481215
1537,66264.0274994328
1538,154942.84166496003
1539,196638.40706103412
1540,93093.51980936243
1541,144169.78743203534
1542,139477.173709977
1543,200053.2097921876
1544,82677.49590019336
1545,114769.63702417137
1546,134010.10325492453
1547,130720.85493387721
1548,135224.43103397946
1549,111880.97828599998
1550,135361.49100235372
1551,108622.16293423378
1552,133613.1887226456
1553,151023.19348687242
1554,113619.39972610638
1555,157743.0139057525
1556,85710.84683276735
1557,111320.11839107067
1558,95075.55672574122
1559,66436.790820692
1560,133456.0084967606
1561,130446.7333317661
1562,129880.77431010533
1563,121746.49369472661
1564,157718.83179181823
1565,149108.38100607012
1566,233485.06887198862
1567,73255.53476727186
1568,231055.55537225475
1569,124587.97017202196
1570,131802.06012759553
1571,122555.24138827846
1572,142808.96795123184
1573,237876.2788997821
1574,120119.88888755887
1575,233259.43121868375
1576,238997.33223340768
1577,184032.39386602142
1578,155336.8596570816
1579,142577.95580504625
1580,194185.5292412864
1581,154205.6341273308
1582,128108.36303889476
1583,298529.624991827
1584,221496.07797325458
1585,138769.58802146622
1586,67948.84337277684
1587,104847.14091241191
1588,149413.88015145378
1589,96689.42339838103
1590,132699.02978276057
1591,94423.33975723664
1592,115304.49229640447
1593,128740.58441907537
1594,127883.11868299397
1595,108808.06174070085
1596,223422.83173823092
1597,198736.9589548083
1598,222055.13125608762
1599,174487.57851159692
1600,167337.8201649038
1601,67899.68600579826
1602,114081.22381117631
1603,73867.98565960904
1604,259514.19559130975
1605,253770.46842898027
1606,171115.17704896315
1607,171689.0216168113
1608,215545.9006781578
1609,186044.14421641466
1610,149456.34738925545
1611,139332.57045781924
1612,170115.7284320016
1613,159692.47463323287
1614,128574.70941263891
1615,88382.63389956982
1616,75579.79635034324
1617,93121.7021732493
1618,125551.15593367483
1619,141554.37984814454
1620,152373.4159039878
1621,132112.00719307162
1622,140775.65380344738
1623,256045.80048329133
1624,207684.79106907296
1625,121981.68245359196
1626,173617.42961612737
1627,185642.98154679913
1628,278993.7448751583
1629,186017.83334857595
1630,333157.3355358696
1631,226782.81238517154
1632,240536.7154346605
1633,169440.48672837616
1634,182254.0886719711
1635,176887.48839031774
1636,156167.55442992706
1637,200163.09700365257
1638,187276.94571148296
1639,190651.540249851
1640,262045.78170298922
1641,184731.00372134228
1642,231108.8975766186
1643,222798.7989026083
1644,231258.80221934977
1645,198486.896782927
1646,157999.27255645307
1647,164138.59443056097
1648,133055.29565722062
1649,139326.94968329897
1650,116157.36340496533
1651,123810.5872637552
1652,98811.40787656674
1653,100026.45951843866
1654,147578.30199633748
1655,143822.62756532445
1656,146738.0028473265
1657,149705.20131684377
1658,147820.15989889397
1659,123718.88368302638
1660,157093.86886028017
1661,418214.79236120253
1662,421668.70538922097
1663,382235.82697987935
