Id,SalePrice
1461,127301.6005
1462,153877.4115
1463,178804.613
1464,184936.3465
1465,195141.058
1466,182776.2745
1467,172325.2305
1468,175329.876
1469,178982.837
1470,126214.54
1471,203079.554
1472,95862.6165
1473,99599.538
1474,152493.4955
1475,128636.928
1476,373190.057
1477,250308.501
1478,304669.53
1479,274582.0775
1480,480570.8425
1481,304954.3925
1482,207079.089
1483,182699.735
1484,172902.571
1485,173682.3705
1486,199837.513
1487,313465.882
1488,235308.748
1489,208264.06
1490,212459.795
1491,190775.8315
1492,98777.2635
1493,176668.6895
1494,297573.754
1495,291459.31
1496,231445.757
1497,188024.6195
1498,155588.5295
1499,153292.6835
1500,161325.5175
1501,173428.132
1502,159558.145
1503,282135.8955
1504,231031.6965
1505,215962.0305
1506,180003.726
1507,239517.478
1508,194256.777
1509,160917.414
1510,151788.8695
1511,151289.447
1512,169335.973
1513,147816.1125
1514,156137.8185
1515,196939.4665
1516,160382.8905
1517,152311.469
1518,134273.483
1519,225532.287
1520,138734.6165
1521,144152.0095
1522,162667.1645
1523,116212.938
1524,122308.7335
1525,127321.3445
1526,128538.6025
1527,109138.535
1528,126824.9765
1529,142835.4945
1530,166728.998
1531,136573.4925
1532,106841.4535
1533,146206.0135
1534,115204.996
1535,153838.5985
1536,118984.0065
1537,91623.641
1538,170151.048
1539,227059.5125
1540,121296.304
1541,144285.757
1542,139813.3385
1543,199475.191
1544,84441.5195
1545,103899.2565
1546,123898.6065
1547,135621.8355
1548,130226.173
1549,114558.9795
1550,142389.5635
1551,119392.005
1552,151178.165
1553,145218.2315
1554,117330.155
1555,169623.298
1556,98922.528
1557,122067.2405
1558,94858.141
1559,120849.8105
1560,148150.812
1561,155883.554
1562,127523.504
1563,125382.8175
1564,160903.225
1565,156101.095
1566,227262.7305
1567,84401.2265
1568,220760.3885
1569,147695.2395
1570,134655.802
1571,130510.3585
1572,144291.9475
1573,239069.9165
1574,127741.183
1575,220109.41
1576,231733.0605
1577,203803.274
1578,148276.4205
1579,142840.2605
1580,188292.415
1581,140375.97
1582,127966.5095
1583,324357.1255
1584,239760.077
1585,140457.075
1586,78334.1495
1587,108461.7485
1588,148206.7705
1589,102736.849
1590,133529.155
1591,106540.683
1592,127053.2625
1593,120758.768
1594,142387.471
1595,130216.7985
1596,227176.027
1597,166832.9565
1598,189579.338
1599,188732.9035
1600,187921.474
1601,81651.0765
1602,112121.8895
1603,98539.9235
1604,286494.927
1605,252676.4865
1606,170067.335
1607,168657.086
1608,216527.6125
1609,198333.4135
1610,163566.2315
1611,151096.776
1612,175951.019
1613,171975.3795
1614,122296.5405
1615,87911.8845
1616,83936.961
1617,88766.521
1618,126385.7725
1619,135280.4065
1620,170986.635
1621,142651.1875
1622,146336.191
1623,285457.6965
1624,218627.187
1625,129986.7495
1626,171414.4065
1627,185891.4575
1628,279045.2525
1629,176965.6215
1630,355205.9585
1631,211852.112
1632,246961.813
1633,171028.016
1634,185373.787
1635,181091.6505
1636,165699.0775
1637,181108.347
1638,204910.783
1639,180496.6595
1640,243797.701
1641,180180.6655
1642,223697.314
1643,226639.464
1644,226251.687
1645,183368.5265
1646,158002.9365
1647,162552.882
1648,141966.228
1649,139816.8875
1650,122987.713
1651,123384.2795
1652,94359.125
1653,97947.0685
1654,155175.817
1655,148292.084
1656,149194.3355
1657,154249.3695
1658,157063.7095
1659,135169.918
1660,153030.0375
