Id,SalePrice
1461,128465.16666666667
1462,153965.33333333334
1463,180577.37666666668
1464,185155.29
1465,199889.49
1466,183263.65666666668
1467,166164.06666666668
1468,176065.17333333334
1469,181616.88666666666
1470,121128.80666666667
1471,196620.63
1472,93380.64333333333
1473,97820.68
1474,153029.94
1475,143488.03333333333
1476,366450.00333333336
1477,251635.96
1478,303632.27
1479,248117.52333333335
1480,488627.31666666665
1481,303646.8333333333
1482,209632.40333333332
1483,176550.88
1484,178726.93333333332
1485,171131.94666666666
1486,196248.62333333332
1487,320726.0366666667
1488,242433.48
1489,212469.16333333333
1490,197286.10666666666
1491,190488.29333333333
1492,98026.13
1493,174516.75
1494,295710.68
1495,298463.3333333333
1496,229987.23666666666
1497,195816.03
1498,154193.54
1499,153222.54333333333
1500,153351.91
1501,175551.19333333333
1502,167133.57333333333
1503,299817.2
1504,235068.34
1505,215664.47666666665
1506,182619.58333333334
1507,219398.31333333332
1508,198581.0
1509,164303.39333333334
1510,153640.83333333334
1511,154290.54666666666
1512,170799.8
1513,152018.13333333333
1514,163661.81
1515,184612.21666666667
1516,158712.23
1517,155377.03666666665
1518,130405.62666666666
1519,225010.57
1520,139287.33333333334
1521,146175.0
1522,161134.33333333334
1523,114483.34
1524,123290.20333333334
1525,123135.19666666667
1526,128327.58666666667
1527,103092.09333333334
1528,126414.58
1529,142182.62333333332
1530,166895.3
1531,130027.24666666667
1532,108866.53333333334
1533,151917.91333333333
1534,114972.45666666667
1535,159402.19666666666
1536,115900.09333333334
1537,75603.45
1538,184406.74333333335
1539,244672.02
1540,113631.48
1541,153250.50666666665
1542,147601.25666666665
1543,222134.86666666667
1544,81541.88666666667
1545,103671.62333333334
1546,123068.51333333334
1547,144357.45333333334
1548,136204.89
1549,113081.79333333333
1550,144469.58
1551,118158.71666666666
1552,149584.29
1553,143002.86333333334
1554,114662.40333333334
1555,169672.29666666666
1556,96610.52333333333
1557,128109.56
1558,91807.28333333334
1559,123233.01333333334
1560,151878.00666666665
1561,162093.77333333335
1562,126460.93666666666
1563,123326.66333333333
1564,164858.16666666666
1565,154421.16333333333
1566,210792.10333333333
1567,79693.91
1568,224093.62666666668
1569,148740.52
1570,125405.35
1571,132985.09666666668
1572,147030.60666666666
1573,237874.49333333335
1574,119884.71333333333
1575,213291.42
1576,212520.39
1577,206700.31333333332
1578,155401.63333333333
1579,143393.79333333333
1580,191139.62
1581,142177.25333333333
1582,129378.86
1583,329295.9766666667
1584,240580.27666666667
1585,140484.17333333334
1586,75025.26333333334
1587,106646.70666666667
1588,153289.17333333334
1589,103461.07666666666
1590,133057.54
1591,107236.17666666667
1592,127454.05333333333
1593,117009.45
1594,138817.78333333333
1595,122548.41666666667
1596,230454.42333333334
1597,163988.80333333334
1598,182464.11666666667
1599,221648.65333333332
1600,195297.60666666666
1601,80485.72
1602,113331.61666666667
1603,95029.12333333334
1604,283925.5966666667
1605,249033.41
1606,168592.77666666667
1607,169069.75
1608,215012.91333333333
1609,201642.97666666665
1610,158691.92666666667
1611,151156.0
1612,156486.94
1613,166532.03333333333
1614,121107.34
1615,85673.70333333334
1616,82275.20333333334
1617,88885.20333333334
1618,128485.16666666667
1619,133337.97666666665
1620,153492.28
1621,137746.30666666667
1622,154014.12
1623,299544.98333333334
1624,214148.23333333334
1625,132541.52666666667
1626,171381.10666666666
1627,187928.83333333334
1628,282427.74666666664
1629,174767.05
1630,371851.5366666667
1631,222907.00333333333
1632,245718.48333333334
1633,168347.42333333334
1634,181753.25
1635,180643.75
1636,161915.57
1637,175119.22333333333
1638,214092.88666666666
1639,178397.18333333332
1640,247272.11333333334
1641,182920.3
1642,220968.69333333333
1643,227615.23666666666
1644,228907.37
1645,180817.12333333332
1646,153988.29
1647,162521.24333333335
1648,142328.52
1649,140294.95666666667
1650,123144.47
1651,124811.24
1652,91897.08333333333
1653,96876.33333333333
1654,155766.5
1655,158980.65666666668
1656,150962.46666666667
1657,154112.36333333334
1658,152586.64666666667
1659,143937.16333333333
1660,145356.93333333332
1661,447340.0233333333
1662,371624.9033333333
1663,372025.95666666667
1664,491791.23333333334
1665,310097.36
1666,335370.9166666667
1667,352255.65
1668,324287.13666666666
1669,297537.9
1670,331245.57
1671,258206.67333333334
1672,510002.33
1673,301816.0266666667
1674,255194.97666666665
1675,186570.48666666666
1676,190404.59666666668
1677,214602.54666666666
1678,496954.19333333336
1679,386801.31
1680,328670.25666666665
1681,271976.70666666667
1682,303637.64
1683,185217.11
1684,171195.22666666665
1685,173252.66
1686,166852.08
1687,167368.31
1688,186202.64333333334
1689,189571.66333333333
1690,185316.04666666666
1691,174436.44333333333
1692,267636.62
1693,170164.56333333332
1694,183952.16666666666
1695,170254.92
1696,259500.68333333332
1697,171949.91666666666
1698,341157.88666666666
1699,323849.75666666665
1700,242566.39666666667
1701,264342.45
1702,251609.97333333333
1703,250252.67666666667
1704,295764.3466666667
1705,237580.24333333335
1706,489625.9266666667
1707,222195.6
1708,222198.18333333332
1709,279127.62666666665
1710,224493.81
1711,265149.42333333334
1712,232308.53
1713,244686.24333333335
1714,221927.43
1715,201018.31
1716,174983.24333333335
1717,166490.48666666666
1718,141401.18
1719,204145.88333333333
1720,252962.18666666668
1721,165038.27666666667
1722,131022.63333333333
1723,155511.11333333334
1724,216881.17666666667
1725,232923.28666666665
1726,186480.12
1727,171307.06666666668
1728,188152.9
1729,165549.01666666666
1730,164606.71
1731,123041.3
1732,132922.14
1733,127459.67333333334
1734,133417.16666666666
1735,133461.27666666667
1736,116711.66
1737,358465.19333333336
1738,219865.95666666667
1739,266721.82666666666
1740,188892.33666666667
1741,181474.06333333332
1742,173304.09333333332
1743,174544.67666666667
1744,320461.6766666667
1745,241243.48666666666
1746,276447.82
1747,220274.63333333333
1748,206505.0
1749,161027.28666666665
1750,150653.55666666667
1751,228629.29666666666
1752,122996.38666666667
1753,143526.42
